Início da Leitura : Um voo sobre as capitais brasileiras: Região Centro-Oeste
Page : 1 Time : 18/12/2022 15:21:14
Timestamp: 633940170,5714	 X: 680,887398869006 Y:355,582575579791
Timestamp: 633940184,0165	 X: 679,196736080769 Y:355,172864269465
Timestamp: 633940192,4978	 X: 683,340468803813 Y:356,252259633554
Timestamp: 633940203,7691	 X: 695,676217430179 Y:358,777327999897
Timestamp: 633940215,0472	 X: 712,57649149355 Y:360,385779829253
Timestamp: 633940225,3859	 X: 845,080110217935 Y:374,421332588007
Timestamp: 633940237,0341	 X: 1002,37193267252 Y:394,12232814296
Timestamp: 633940248,2464	 X: 1032,61065384443 Y:399,174068921701
Timestamp: 633940260,0041	 X: 1055,20565507413 Y:402,872307515122
Timestamp: 633940270,3368	 X: 1076,84419601908 Y:406,213258308981
Timestamp: 633940281,5756	 X: 1119,8872026755 Y:412,385339806589
Timestamp: 633940292,1361	 X: 1142,96513680506 Y:417,44019601636
Timestamp: 633940306,0308	 X: 1161,72160747824 Y:421,997245996012
Timestamp: 633940314,9232	 X: 1164,83416092293 Y:422,591910495544
Timestamp: 633940325,549	 X: 1164,96441834594 Y:422,503239729115
Timestamp: 633940353,0137	 X: 1166,43396543229 Y:422,527537645635
Timestamp: 633940358,8806	 X: 1166,91845036945 Y:422,701576669209
Timestamp: 633940384,0565	 X: 1168,68708465664 Y:422,715647114944
Timestamp: 633940392,0486	 X: 1169,87483356631 Y:423,451638196328
Timestamp: 633940403,5561	 X: 1170,02574872747 Y:423,495722512266
Timestamp: 633940414,6893	 X: 1170,07215659646 Y:423,270116301703
Timestamp: 633940430,0359	 X: 1169,92184863189 Y:422,128968294243
Timestamp: 633940436,9766	 X: 1170,01383608565 Y:422,156211664965
Timestamp: 633940448,0748	 X: 1170,45720490298 Y:422,239508212753
Timestamp: 633940460,0396	 X: 1170,10998121526 Y:422,454534586467
Timestamp: 633940470,1118	 X: 1169,47514742783 Y:422,429225958014
Timestamp: 633940481,3464	 X: 1168,90440982861 Y:422,22137236869
Timestamp: 633940506,0817	 X: 1168,65090406913 Y:421,989465076912
Timestamp: 633940514,645	 X: 1168,51676563884 Y:421,833909988217
Timestamp: 633940525,1323	 X: 1166,72509811987 Y:421,201971782622
Timestamp: 633940538,0308	 X: 1135,37314515784 Y:407,002016984704
Timestamp: 633940548,1928	 X: 863,444812614012 Y:280,908083453634
Timestamp: 633940558,6399	 X: 633,194125773714 Y:180,724233177303
Timestamp: 633940585,057	 X: 621,295745493007 Y:177,211187641222
Timestamp: 633940592,1394	 X: 600,875048571779 Y:170,226162025924
Timestamp: 633940603,7912	 X: 593,802812189263 Y:168,08503093244
Timestamp: 633940617,002	 X: 588,386698988024 Y:165,926103933469
Timestamp: 633940625,2946	 X: 573,670748895197 Y:164,937342538328
Timestamp: 633940636,9974	 X: 566,154354840421 Y:164,461918733349
Timestamp: 633940663,5444	 X: 565,358452707641 Y:165,904136052104
Timestamp: 633940670,3514	 X: 565,340588685054 Y:167,948248415729
Timestamp: 633940681,3732	 X: 565,258162589649 Y:168,082311292265
Timestamp: 633940694,8965	 X: 565,865900986963 Y:166,526671874429
Timestamp: 633940703,4597	 X: 565,854873219997 Y:166,492743219354
Timestamp: 633940714,8612	 X: 565,912595397648 Y:166,783544389238
Timestamp: 633940725,3114	 X: 568,253956209479 Y:168,048370462712
Timestamp: 633940740,9418	 X: 570,864332588646 Y:169,999388027464
Timestamp: 633940747,9547	 X: 578,506513732389 Y:172,022214349791
Timestamp: 633940772,9894	 X: 597,08414977068 Y:178,353652487226
Timestamp: 633940773,0164	 X: 609,194862716925 Y:181,52214655874
Timestamp: 633940781,4346	 X: 614,657644911083 Y:183,032247247497
Timestamp: 633940791,7854	 X: 621,03163478447 Y:185,175506320266
Timestamp: 633940804,3002	 X: 625,668886368462 Y:186,356877041129
Timestamp: 633940814,9912	 X: 642,302201810726 Y:190,932355954529
Timestamp: 633940825,2405	 X: 643,132794020824 Y:190,630700479185
Timestamp: 633940836,7503	 X: 643,869122960686 Y:190,83142427645
Timestamp: 633940852,3515	 X: 644,960190524294 Y:190,387555109369
Timestamp: 633940858,5012	 X: 645,35440933731 Y:191,398027979164
Timestamp: 633940884,3507	 X: 645,341118540819 Y:191,763767556971
Timestamp: 633940891,686	 X: 645,083775402845 Y:193,752134306939
Timestamp: 633940903,5154	 X: 644,24971600365 Y:194,47826035744
Timestamp: 633940915,951	 X: 643,353809344764 Y:195,214969901453
Timestamp: 633940925,3038	 X: 642,883412136589 Y:196,036587188817
Timestamp: 633940936,6467	 X: 642,632250396529 Y:196,621088788908
Timestamp: 633940947,8805	 X: 642,518395860248 Y:196,685586018097
Timestamp: 633940962,965	 X: 642,165323279746 Y:196,882429170647
Timestamp: 633940969,9987	 X: 642,196937665681 Y:196,615639056986
Timestamp: 633940981,0818	 X: 642,02945271295 Y:196,837794500093
Timestamp: 633940993,9721	 X: 642,45245164393 Y:200,471276070341
Timestamp: 633941003,1491	 X: 649,079509520387 Y:238,557279581887
Timestamp: 633941014,5843	 X: 652,876190321184 Y:260,931449080022
Timestamp: 633941039,999	 X: 654,08234372256 Y:276,883348595865
Timestamp: 633941040,0201	 X: 654,311306312961 Y:284,061973914804
Timestamp: 633941047,9764	 X: 654,54565096653 Y:287,270580463543
Timestamp: 633941058,4635	 X: 654,987027194245 Y:289,822439343924
Timestamp: 633941071,9847	 X: 654,584732082008 Y:288,954390881266
Timestamp: 633941081,2714	 X: 654,50777230965 Y:289,035212621464
Timestamp: 633941091,7478	 X: 654,308644270837 Y:289,32550022671
Timestamp: 633941103,989	 X: 654,591443336024 Y:290,601645885407
Timestamp: 633941114,5928	 X: 654,653157144371 Y:290,705974478037
Timestamp: 633941125,03	 X: 654,822186899947 Y:290,776248564828
Timestamp: 633941150,9563	 X: 653,401456541975 Y:292,290586540846
Timestamp: 633941158,4404	 X: 653,76992910861 Y:292,899936332355
Timestamp: 633941169,941	 X: 654,464646047433 Y:293,015162670357
Timestamp: 633941181,9431	 X: 654,350836587779 Y:294,195613592967
Timestamp: 633941191,5336	 X: 654,082558936832 Y:293,864481848257
Timestamp: 633941202,9743	 X: 653,848064622404 Y:293,92462962695
Timestamp: 633941227,9293	 X: 654,642805701894 Y:292,941640298112
Timestamp: 633941236,4438	 X: 654,422495883412 Y:293,597881555831
Timestamp: 633941247,6491	 X: 652,595605684693 Y:295,14491084761
Timestamp: 633941258,9365	 X: 652,143900766027 Y:295,574325669838
Timestamp: 633941269,8155	 X: 647,450679024191 Y:309,727768490373
Timestamp: 633941280,7642	 X: 645,399337355912 Y:317,233087516186
Timestamp: 633941291,5154	 X: 646,454919615386 Y:368,772172015848
Timestamp: 633941303,9898	 X: 646,055856685668 Y:421,636941207701
Timestamp: 633941314,3495	 X: 645,87371870027 Y:431,550268769541
Timestamp: 633941324,7312	 X: 645,762971013427 Y:437,27961423411
Timestamp: 633941349,9291	 X: 646,132991937965 Y:446,70468480126
Timestamp: 633941358,2082	 X: 647,20307302513 Y:489,279778055907
Timestamp: 633941369,8486	 X: 646,650873930697 Y:488,938163627475
Timestamp: 633941395,9849	 X: 645,650131909027 Y:492,753379399379
Timestamp: 633941396,0048	 X: 645,758364372041 Y:493,809188787703
Timestamp: 633941403,1649	 X: 645,655084539532 Y:494,144257327855
Timestamp: 633941414,3229	 X: 645,700781720662 Y:495,183945362704
Timestamp: 633941424,9143	 X: 645,595222018169 Y:495,276270018181
Timestamp: 633941436,3946	 X: 645,398843736953 Y:495,074307622658
Timestamp: 633941447,3181	 X: 644,513151620478 Y:496,01945475212
Timestamp: 633941459,9596	 X: 644,181357630622 Y:496,195649248608
Timestamp: 633941469,9264	 X: 644,0964028559 Y:496,505654107473
Timestamp: 633941480,8043	 X: 644,204985654259 Y:496,672658227606
Timestamp: 633941491,9911	 X: 644,329325975349 Y:496,775900460327
Timestamp: 633941503,2638	 X: 644,38028521111 Y:496,766936502441
Timestamp: 633941514,2048	 X: 644,414653980347 Y:496,606533217216
Timestamp: 633941538,9463	 X: 644,573681705524 Y:496,688611391896
Timestamp: 633941547,5328	 X: 644,71466530639 Y:496,515374871626
Timestamp: 633941558,025	 X: 643,525463288876 Y:495,623094009934
Timestamp: 633941569,9165	 X: 643,338721674604 Y:495,416126686456
Timestamp: 633941580,7641	 X: 643,59863012754 Y:495,620623462775
Timestamp: 633941591,2965	 X: 643,074899577034 Y:495,715123335712
Timestamp: 633941603,0134	 X: 642,807209139614 Y:494,927794466286
Timestamp: 633941615,9324	 X: 641,462842645786 Y:495,597614569135
Timestamp: 633941624,6687	 X: 632,401822063151 Y:498,920793498857
Timestamp: 633941636,3968	 X: 619,604741472299 Y:502,360354398417
Timestamp: 633941662,9577	 X: 605,580266242925 Y:504,879026977596
Timestamp: 633941669,5071	 X: 600,107623363075 Y:505,978326939343
Timestamp: 633941680,8318	 X: 599,237958489674 Y:506,539241814645
Timestamp: 633941693,9491	 X: 598,058142226261 Y:506,716291673252
Timestamp: 633941703,0793	 X: 597,557034023823 Y:507,016176372427
Timestamp: 633941714,0169	 X: 597,434251096735 Y:506,855212090243
Timestamp: 633941724,9231	 X: 597,671936505378 Y:506,830011507986
Timestamp: 633941736,3451	 X: 597,419764454796 Y:507,98230207763
Timestamp: 633941747,4303	 X: 597,996175687789 Y:508,901971040365
Timestamp: 633941773,0167	 X: 598,298840727985 Y:509,296117504406
Timestamp: 633941780,8926	 X: 597,468827457101 Y:509,77799859712
Timestamp: 633941791,3142	 X: 597,467007268346 Y:509,32072642523
Timestamp: 633941802,9998	 X: 597,159116146254 Y:508,692968157323
Timestamp: 633941819,009	 X: 595,52335362992 Y:505,056656772744
Timestamp: 633941824,5495	 X: 594,735454913194 Y:503,201220542195
Timestamp: 633941835,8636	 X: 594,379072579745 Y:501,679672415893
Timestamp: 633941850,794	 X: 594,339875189003 Y:501,183133937125
Timestamp: 633941857,8637	 X: 593,701689839821 Y:500,812940689377
Timestamp: 633941869,5168	 X: 593,406105427549 Y:500,040990300297
Timestamp: 633941882,2111	 X: 593,502036854459 Y:498,613292033795
Timestamp: 633941891,0412	 X: 593,538865914332 Y:498,857985153326
Timestamp: 633941902,5545	 X: 593,360336524284 Y:499,150063296323
Timestamp: 633941928,1708	 X: 593,790279506078 Y:499,603334594311
Timestamp: 633941935,8724	 X: 591,962534794004 Y:498,722469943582
Timestamp: 633941946,8588	 X: 590,959501500857 Y:497,953555130648
Timestamp: 633941960,2314	 X: 580,267476770207 Y:491,17459398664
Timestamp: 633941967,5264	 X: 541,144062180137 Y:465,20958931295
Timestamp: 633942037,2304	 X: 461,485994326045 Y:370,578617331092
Timestamp: 633942046,8134	 X: 434,120456182549 Y:302,570482825188
Timestamp: 633942057,1855	 X: 409,01253857634 Y:250,953831400672
Timestamp: 633942084,1963	 X: 411,53210054397 Y:245,13567142626
Timestamp: 633942090,9198	 X: 425,186225514929 Y:239,515598740511
Timestamp: 633942102,0637	 X: 432,4918770453 Y:247,290663777327
Timestamp: 633942114,1962	 X: 432,289036935831 Y:247,056887562386
Timestamp: 633942124,3517	 X: 436,161280845946 Y:243,852579166887
Timestamp: 633942135,5848	 X: 438,863301394033 Y:241,25055668677
Timestamp: 633942146,8678	 X: 440,363949965806 Y:239,426914015722
Timestamp: 633942160,9002	 X: 437,575743823032 Y:239,28745114884
Timestamp: 633942168,9484	 X: 438,083819632649 Y:239,164994051942
Timestamp: 633942180,2797	 X: 443,189348420149 Y:241,037515315118
Timestamp: 633942191,992	 X: 443,111013613375 Y:238,919775186307
Timestamp: 633942202,1124	 X: 443,716647730946 Y:236,232956179007
Timestamp: 633942213,6168	 X: 443,632748916493 Y:233,776245118946
Timestamp: 633942238,0219	 X: 443,644810733451 Y:232,773207956295
Timestamp: 633942246,9447	 X: 447,158232745211 Y:234,243443776581
Timestamp: 633942257,4155	 X: 447,859072297477 Y:233,818677618707
Timestamp: 633942269,0988	 X: 462,000552856213 Y:237,669640846618
Timestamp: 633942285,0041	 X: 484,822346284125 Y:244,085962216842
Timestamp: 633942290,7904	 X: 496,383411858693 Y:247,180844546291
Timestamp: 633942317,0051	 X: 518,399354612048 Y:253,475180687373
Timestamp: 633942324,1584	 X: 537,066915432912 Y:259,40377191693
Timestamp: 633942335,8299	 X: 548,704328970616 Y:262,623187460284
Timestamp: 633942347,9949	 X: 549,535585446867 Y:262,457960991329
Timestamp: 633942357,3203	 X: 549,818130779057 Y:262,229421189279
Timestamp: 633942368,9928	 X: 550,480526244557 Y:261,645241162641
Timestamp: 633942394,998	 X: 550,569592273988 Y:261,619629234842
Timestamp: 633942395,033	 X: 552,034799997215 Y:263,536222011642
Timestamp: 633942401,8915	 X: 552,29011509401 Y:263,925727376148
Timestamp: 633942413,4013	 X: 552,203469043382 Y:264,600270188892
Timestamp: 633942425,9899	 X: 552,236640358469 Y:265,187556271118
Timestamp: 633942435,1648	 X: 552,079236499746 Y:266,371393474234
Timestamp: 633942446,5207	 X: 552,179371121259 Y:267,157435246589
Timestamp: 633942457,2068	 X: 552,82239782953 Y:268,488165499652
Timestamp: 633942473,0387	 X: 552,533762144423 Y:268,36851577855
Timestamp: 633942480,0214	 X: 553,561706602055 Y:269,761970992361
Timestamp: 633942490,6932	 X: 553,568747435576 Y:270,021483624751
Timestamp: 633942504,992	 X: 553,152518113995 Y:269,354065314908
Timestamp: 633942513,2818	 X: 553,065958115439 Y:269,143436395544
Timestamp: 633942523,7149	 X: 553,172131625141 Y:268,584361873567
Timestamp: 633942551,0306	 X: 553,583512631012 Y:268,305211139817
Timestamp: 633942557,3008	 X: 551,855553931508 Y:268,514353926501
Timestamp: 633942582,0117	 X: 550,226658100315 Y:269,093924428113
Timestamp: 633942590,7049	 X: 527,814574568571 Y:270,290088995654
Timestamp: 633942602,3228	 X: 521,646096330938 Y:270,498379171723
Timestamp: 633942628,4272	 X: 517,599770710172 Y:270,651348747648
Timestamp: 633942635,4942	 X: 512,41774439762 Y:270,434516810994
Timestamp: 633942646,6051	 X: 506,407358574699 Y:270,17755646387
Timestamp: 633942659,8387	 X: 505,677946983132 Y:271,234303889325
Timestamp: 633942668,9762	 X: 505,19120715641 Y:271,195932722294
Timestamp: 633942679,9851	 X: 504,670763858747 Y:270,264016066898
Timestamp: 633942691,2743	 X: 504,303239510508 Y:270,37263056704
Timestamp: 633942702,2466	 X: 504,195153365124 Y:270,630111108836
Timestamp: 633942713,1841	 X: 503,844507501747 Y:270,142746073487
Timestamp: 633942738,1904	 X: 503,717469148463 Y:269,462009730731
Timestamp: 633942746,6077	 X: 504,068469887661 Y:268,496164570987
Timestamp: 633942756,9404	 X: 504,262833924459 Y:268,876347835908
Timestamp: 633942769,4399	 X: 504,283890709428 Y:268,836102689822
Timestamp: 633942779,9222	 X: 504,394887787332 Y:268,381600549621
Timestamp: 633942790,4185	 X: 504,541180101131 Y:267,896551261987
Timestamp: 633942816,8197	 X: 504,089480419553 Y:266,511423459181
Timestamp: 633942823,8693	 X: 503,762803688939 Y:266,359839236545
Timestamp: 633942835,1674	 X: 504,249681911904 Y:267,929729295676
Timestamp: 633942846,4187	 X: 505,45743760514 Y:269,222852185909
Timestamp: 633942856,9318	 X: 505,420461810501 Y:269,902638689015
Timestamp: 633942868,6238	 X: 506,049195779182 Y:269,328559898718
Timestamp: 633942893,7547	 X: 512,715830052841 Y:261,081575359127
Timestamp: 633942901,7969	 X: 527,390729940301 Y:236,984348004037
Timestamp: 633942913,0669	 X: 528,705853338141 Y:234,616733023622
Timestamp: 633942924,7807	 X: 530,64497098263 Y:231,945611081191
Timestamp: 633942935,2269	 X: 531,41759446057 Y:229,804739422926
Timestamp: 633942946,2022	 X: 532,213624335123 Y:228,107975894667
Timestamp: 633942971,8102	 X: 534,463148282714 Y:222,649154341827
Timestamp: 633942979,7576	 X: 534,209295359204 Y:222,431243392042
Timestamp: 633942989,8132	 X: 535,168451811584 Y:221,386231450462
Timestamp: 633943001,76	 X: 534,774455548091 Y:222,225461848344
Timestamp: 633943013,164	 X: 535,051394687912 Y:222,723129238962
Timestamp: 633943023,6356	 X: 535,369507747253 Y:224,189834379885
Timestamp: 633943035,2382	 X: 536,035461202233 Y:225,734284781681
Timestamp: 633943049,8183	 X: 536,603918593588 Y:227,250196296875
Timestamp: 633943057,1792	 X: 537,046197776633 Y:227,836677739822
Timestamp: 633943068,7487	 X: 537,166140380009 Y:228,011084373594
Timestamp: 633943080,7949	 X: 539,418170924735 Y:228,878913648025
Timestamp: 633943089,74	 X: 548,118309793508 Y:232,206196107069
Timestamp: 633943101,8577	 X: 557,700476409958 Y:235,551189313731
Timestamp: 633943112,9411	 X: 567,838294627714 Y:239,939505124608
Timestamp: 633943126,7914	 X: 579,477983698432 Y:245,152398402106
Timestamp: 633943135,1697	 X: 589,52905904161 Y:249,60860874517
Timestamp: 633943146,3708	 X: 598,261458386981 Y:253,555286759256
Timestamp: 633943156,9896	 X: 610,266282238232 Y:260,002336382468
Timestamp: 633943168,5716	 X: 637,540263500008 Y:272,957174598203
Timestamp: 633943179,7496	 X: 638,618973702917 Y:274,391631715421
Timestamp: 633943190,2124	 X: 638,843478195925 Y:274,823436739445
Timestamp: 633943204,0851	 X: 639,451794115273 Y:275,351403690979
Timestamp: 633943212,9732	 X: 640,22122101179 Y:276,683735379966
Timestamp: 633943223,2739	 X: 640,825107602956 Y:276,942641052339
Timestamp: 633943236,0818	 X: 641,478034875744 Y:275,200124257925
Timestamp: 633943246,3057	 X: 641,628100886673 Y:274,106795303733
Timestamp: 633943256,9606	 X: 641,570816482244 Y:274,148141443057
Timestamp: 633943283,3664	 X: 640,472643398264 Y:275,810732347249
Timestamp: 633943290,3607	 X: 640,777436949516 Y:280,026055023861
Timestamp: 633943301,9246	 X: 641,252701936402 Y:280,296235542803
Timestamp: 633943315,3646	 X: 641,343374991241 Y:280,367838722574
Timestamp: 633943323,3871	 X: 641,387103526005 Y:280,193682819343
Timestamp: 633943334,926	 X: 641,966273837578 Y:280,227235017469
Timestamp: 633943346,2391	 X: 641,400623183398 Y:282,920924698013
Timestamp: 633943362,7318	 X: 641,616343454207 Y:282,743061015736
Timestamp: 633943368,3408	 X: 641,953913054263 Y:282,820291925448
Timestamp: 633943394,225	 X: 641,704977655166 Y:282,807200368203
Timestamp: 633943401,5377	 X: 642,05372482509 Y:281,925287690596
Timestamp: 633943412,7099	 X: 642,377194632783 Y:282,075397898681
Timestamp: 633943425,616	 X: 642,373020887529 Y:282,95449176648
Timestamp: 633943434,9008	 X: 642,342494603967 Y:283,032847463297
Timestamp: 633943446,31	 X: 642,512394170707 Y:283,239303776166
Timestamp: 633943471,8318	 X: 642,950625973278 Y:284,204436364214
Timestamp: 633943479,4229	 X: 643,984269002661 Y:285,596074937402
Timestamp: 633943503,8097	 X: 644,778662599733 Y:284,952878428082
Timestamp: 633943512,8124	 X: 654,782923251403 Y:286,230993753974
Timestamp: 633943522,8264	 X: 658,523228694972 Y:285,577855686179
Timestamp: 633943534,7681	 X: 678,001643397353 Y:286,193049870176
Timestamp: 633943545,9986	 X: 679,638372391567 Y:289,092656290932
Timestamp: 633943555,8937	 X: 680,83514495972 Y:289,446288139111
Timestamp: 633943567,7948	 X: 682,039588059821 Y:289,561486620723
Timestamp: 633943579,8122	 X: 686,613180094867 Y:288,77430439895
Timestamp: 633943589,4651	 X: 688,161151096698 Y:288,626190285313
Timestamp: 633943601,2679	 X: 689,318408861889 Y:288,815486117797
Timestamp: 633943626,8178	 X: 689,115569180511 Y:289,432795196114
Timestamp: 633943634,4491	 X: 689,427463685611 Y:291,017912438227
Timestamp: 633943645,6696	 X: 689,420928738517 Y:290,564866022261
Timestamp: 633943656,0282	 X: 689,63439627625 Y:290,669340303872
Timestamp: 633943667,6609	 X: 685,679618177977 Y:288,640415150752
Timestamp: 633943678,7675	 X: 686,270138834702 Y:289,676348142171
Timestamp: 633943689,8112	 X: 551,755050231776 Y:275,350561087362
Timestamp: 633943699,427	 X: 499,598008382764 Y:269,989180803073
Timestamp: 633943815,8291	 X: 25,8798369975614 Y:404,669680956242
Timestamp: 633943824,0507	 X: 25,8798369975614 Y:404,669680956242
Timestamp: 633943836,8137	 X: 25,8798369975614 Y:404,669680956242
Timestamp: 633943862,8395	 X: 30,0343384286303 Y:399,908115724137
Timestamp: 633943870,52	 X: 72,8505737274827 Y:360,05034461623
Timestamp: 633943881,7469	 X: 75,9090944642758 Y:358,417210308108
Timestamp: 633943894,8156	 X: 78,629076800233 Y:358,737774485936
Timestamp: 633943903,5583	 X: 80,6257985482226 Y:358,229036383001
Timestamp: 633943914,9925	 X: 82,0491685925677 Y:354,19346509161
Timestamp: 633943926,7938	 X: 82,5949012211546 Y:353,205978726116
Timestamp: 633943936,9631	 X: 82,1430971871039 Y:353,219324234336
Timestamp: 633943948,1292	 X: 82,997549248251 Y:356,256681629637
Timestamp: 633943958,8205	 X: 82,4951956492519 Y:356,129323635786
Timestamp: 633943970,1902	 X: 82,1947363783665 Y:355,063096999867
Timestamp: 633943981,5203	 X: 81,53886131308 Y:353,987378509153
Timestamp: 633943992,1158	 X: 80,3999230246131 Y:352,296782699132
Timestamp: 633944004,8065	 X: 79,7001782391876 Y:350,497139731093
Timestamp: 633944014,9269	 X: 80,7382183712355 Y:349,93374849566
Timestamp: 633944025,3851	 X: 80,7059645037027 Y:349,626120632365
Timestamp: 633944036,6117	 X: 80,4882775436225 Y:349,362316757938
Timestamp: 633944051,1663	 X: 81,1955662199673 Y:349,237959082002
Timestamp: 633944058,4072	 X: 80,8329801915453 Y:349,684980335901
Timestamp: 633944070,2327	 X: 80,3734873644159 Y:349,982165283376
Timestamp: 633944096,3849	 X: 79,8996144439943 Y:349,460210812506
Timestamp: 633944103,448	 X: 78,0277155772228 Y:349,050017199596
Timestamp: 633944114,443	 X: 77,276872997941 Y:348,532041665216
Timestamp: 633944128,4053	 X: 76,7331962709104 Y:347,374219718213
Timestamp: 633944136,7692	 X: 77,5651141224135 Y:346,16890729257
Timestamp: 633944147,9501	 X: 78,2275114396957 Y:346,299869120722
Timestamp: 633944174,6976	 X: 77,6509904654579 Y:345,15167129796
Timestamp: 633944181,2391	 X: 75,2197792481814 Y:343,015512788855
Timestamp: 633944206,6746	 X: 74,5640368867674 Y:341,777259359148
Timestamp: 633944214,605	 X: 74,483462323413 Y:341,602436717248
Timestamp: 633944225,3531	 X: 74,0774801770341 Y:342,044251172924
Timestamp: 633944236,7996	 X: 73,7814817053618 Y:344,149724360322
Timestamp: 633944252,6592	 X: 73,7530883741146 Y:342,967519585757
Timestamp: 633944258,6346	 X: 73,5676929159474 Y:342,76737046861
Timestamp: 633944270,0154	 X: 73,7984244541913 Y:343,45385503724
Page : 1 Time : 18/12/2022 15:21:37
Timestamp: 633944282,6406	 X: 73,4295390563416 Y:343,497165424308
Timestamp: 633944291,8973	 X: 73,6166563507249 Y:345,27903434042
Timestamp: 633944303,5605	 X: 72,4834858425427 Y:344,339634383811
Timestamp: 633944314,6706	 X: 71,9547152589272 Y:344,699068456775
Timestamp: 633944330,8819	 X: 71,8945606523193 Y:344,497784846973
Timestamp: 633944336,7594	 X: 71,5222674671926 Y:344,012364496391
Timestamp: 633944348,0834	 X: 71,5113818925107 Y:344,046973109988
Timestamp: 633944359,4341	 X: 72,1186015854625 Y:342,998473143406
Timestamp: 633944370,1905	 X: 72,8086695166536 Y:342,271977685922
Timestamp: 633944381,5732	 X: 73,9132119799909 Y:341,641088277189
Timestamp: 633944393,6616	 X: 73,6018248119019 Y:342,418366040136
Timestamp: 633944403,2614	 X: 73,9545071944537 Y:342,914646622572
Timestamp: 633944414,749	 X: 75,3781939765339 Y:342,522255750367
Timestamp: 633944425,0124	 X: 74,9404891373461 Y:342,365177583254
Timestamp: 633944439,6886	 X: 75,1687096140489 Y:342,65805478566
Timestamp: 633944447,8439	 X: 75,2387099054716 Y:342,626931586152
Timestamp: 633944458,935	 X: 77,1454800139143 Y:341,8249206769
Timestamp: 633944470,6566	 X: 77,5133779328669 Y:341,781736673946
Timestamp: 633944481,3376	 X: 78,2322660394246 Y:342,551106960811
Timestamp: 633944491,9188	 X: 78,2507837098256 Y:343,361750063988
Timestamp: 633944502,6323	 X: 78,2224970631735 Y:345,655139348206
Timestamp: 633944517,6554	 X: 78,3591949875368 Y:345,901440909223
Timestamp: 633944524,8505	 X: 78,6603399730417 Y:345,766411766336
Timestamp: 633944535,78	 X: 78,0767210759123 Y:345,537437535268
Timestamp: 633944549,6633	 X: 78,2870382101965 Y:345,33949487893
Timestamp: 633944558,7068	 X: 79,1992959011535 Y:345,295122034241
Timestamp: 633944569,2736	 X: 80,193425299401 Y:345,162404579346
Timestamp: 633944595,6668	 X: 81,5263785504248 Y:345,758459330498
Timestamp: 633944602,7081	 X: 82,8114909107682 Y:348,114096781029
Timestamp: 633944614,2348	 X: 82,3860870181505 Y:348,240131942607
Timestamp: 633944627,6621	 X: 80,65378186592 Y:348,24863268996
Timestamp: 633944635,9587	 X: 80,3792849260948 Y:348,511317002526
Timestamp: 633944647,9007	 X: 80,3341404429566 Y:348,158425398471
Timestamp: 633944673,9661	 X: 100,987903841771 Y:334,696772900736
Timestamp: 633944674,0199	 X: 171,881948618706 Y:284,765978094922
Timestamp: 633944681,0168	 X: 205,132123428908 Y:256,722144145888
Timestamp: 633944705,7703	 X: 207,173075487011 Y:255,352122819365
Timestamp: 633944714,2206	 X: 212,087795696451 Y:252,193745834903
Timestamp: 633944724,6984	 X: 215,562646360874 Y:249,880103416011
Timestamp: 633944735,6523	 X: 218,542379842273 Y:247,82214394445
Timestamp: 633944747,413	 X: 223,983417247991 Y:246,894210411977
Timestamp: 633944758,0165	 X: 224,781765251464 Y:247,016619503376
Timestamp: 633944770,4981	 X: 224,353156786227 Y:246,737002285228
Timestamp: 633944783,1041	 X: 225,683864728467 Y:246,974427190061
Timestamp: 633944791,2957	 X: 226,01130186248 Y:247,301717304081
Timestamp: 633944802,2342	 X: 226,088481738949 Y:247,60726263456
Timestamp: 633944814,3586	 X: 226,047120981227 Y:247,703361492994
Timestamp: 633944824,7054	 X: 226,196362658337 Y:249,386145237553
Timestamp: 633944835,3958	 X: 226,306208333073 Y:249,819688835908
Timestamp: 633944861,4161	 X: 226,525510891366 Y:251,461308487211
Timestamp: 633944868,7275	 X: 224,272078074517 Y:244,995052255206
Timestamp: 633944880,4582	 X: 223,353152539002 Y:243,857336362262
Timestamp: 633944891,0569	 X: 223,130442996762 Y:245,322390542969
Timestamp: 633944901,8986	 X: 223,049515585101 Y:245,394902538863
Timestamp: 633944913,8465	 X: 223,60532152719 Y:242,595093704229
Timestamp: 633944925,4422	 X: 223,154905437796 Y:239,028634797434
Timestamp: 633944935,3044	 X: 223,108916708511 Y:239,031315095254
Timestamp: 633944947,3076	 X: 223,017977138895 Y:240,453035261203
Timestamp: 633944972,0163	 X: 222,402435883863 Y:238,902484758795
Timestamp: 633944980,6297	 X: 221,087108316877 Y:236,764237603965
Timestamp: 633944991,109	 X: 221,010136780033 Y:239,318432069977
Timestamp: 633945003,9921	 X: 221,202162587615 Y:240,02207814562
Timestamp: 633945013,8005	 X: 221,202340775279 Y:242,711415127857
Timestamp: 633945024,5027	 X: 221,029507830388 Y:241,65078483174
Timestamp: 633945049,1427	 X: 223,554328225885 Y:242,47533211816
Timestamp: 633945057,7098	 X: 236,938478972741 Y:246,700789062758
Timestamp: 633945068,5746	 X: 462,529379818585 Y:270,300107396754
Timestamp: 633945081,1332	 X: 621,13838246222 Y:286,755186357253
Timestamp: 633945090,776	 X: 799,11595101076 Y:301,357601819444
Timestamp: 633945101,8474	 X: 826,851835737442 Y:304,229910938063
Timestamp: 633945127,1402	 X: 866,156555239213 Y:308,207017361932
Timestamp: 633945134,9934	 X: 880,164488566125 Y:310,371906447933
